year,country,R_geomean_logit,GM_PM25,sro_year,ssro_year,TempChange,Urban,CPI,CHERate,OutPocketRate,lnPopDensity,lnTravel,WASHIndex,ImmIndex,AMC,IncomeGroup
1,153,NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,155,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,112,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,174,NA,5.9,NA,NA,1.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,230,NA,20.7,0.316484645,0.975298397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,145,NA,NA,0.002451638,0.013522936,-0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,96,NA,NA,NA,NA,0.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,77,NA,NA,NA,NA,0.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,179,NA,NA,NA,NA,2.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,196,NA,NA,NA,NA,0.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,4,NA,16.3,0.811949426,0.874650459,-0.186,89.142,35,9.200981642,29.10433063,1.131806048,6.463743721,76.22143467,82.66666667,10.03835616,UM
2,19,NA,4.3,0.294420262,0.351604963,0.148,84.235,83,8.115320897,20.99713936,0.393920184,6.692935003,98.31629113,90.25,24.97260274,H
2,18,NA,15.3,1.848023417,4.010125127,1.769,60.213,77,9.212725277,17.82221966,1.987158195,7.254837993,99.28517225,66.8,13.2,H
2,25,NA,54.5,0,0,1.119,88.372,NA,3.339562299,27.53905272,3.000881151,6.58759873,96.94256332,96.2,15.7,UM
2,134,NA,48.6,4.347749941,9.454233145,0.226,23.59,NA,1.807097502,61.82206774,2.996729178,5.298853076,53.7689941,83.25,8.1,L
2,28,NA,17,0.105468163,0.479034928,1.941,69.973,41,5.323021944,16.02836073,1.691942839,6.307496038,91.37337332,97.4,7.3,LM
2,33,NA,13.5,0.230410159,2.983745741,1.484,97.129,61,8.007131839,20.20431051,2.529620954,6.810030786,93.55468232,89.75,24.236248,H
2,42,NA,18.9,17.35069876,9.364738641,0.214,25.418,NA,4.30663873,11.54134467,1.168908152,3.880813587,55.82850837,91.25,10.8,L
2,37,NA,28.2,1.478498174,2.605110934,1.525,42.384,NA,7.977309297,42.10307042,1.911838782,5.23299611,81.02106956,83.8,15,LM
2,27,NA,16.9,2.532216787,5.568985301,0.495,81.192,39,8.344059192,36.5922212,1.323091308,6.725339816,73.89288819,96.66666667,6.945205479,UM
2,201,NA,5.8,3.969185167,6.306223232,0.485,71.164,NA,2.826446396,15.83131285,1.80183962,5.992995098,86.30743139,98.2,13.6,H
2,30,NA,26.3,0.336580517,0.416757711,1.184,68.899,35,5.814187016,40.37570199,1.868358287,6.692141609,86.04712676,91.4,20.238013,LM
2,43,NA,45.9,0.264487948,0.023340615,0.537,17.844,30,2.953619197,42.16008219,1.637805911,5.100370545,20.83260264,54.75,3.4,L
2,90,NA,16.9,2.450587393,4.619707468,0.296,18.586,NA,6.545484068,68.66592494,1.836667169,5.668385917,22.89960224,66.75,4,L
2,86,NA,3.6,0.530183039,2.010143685,1.291,79.478,92,8.248794124,16.60521034,0.534357585,7.686975708,94.93081767,91,23.16712329,H
2,227,NA,14.9,2.564846253,6.33005055,-0.179,86.073,74,7.082645208,42.81496694,1.314859611,NA,88.86706055,92.6,7.610958904,UM
2,232,NA,25.8,1.231123835,1.429701278,0.571,35.877,31,4.486585648,60.12533733,2.128698005,7.921395114,61.64298253,84.75,5.232876712,LM
2,101,NA,20.1,0.954151129,1.657299076,1.601,53.428,37,7.601815455,13.861252,1.902637491,7.570846373,92.20603173,94.5,17.390058,UM
2,165,NA,20.9,0.147080319,0,0.618,68.648,NA,5.334387618,55.90190996,2.011244926,6.464191371,94.34885943,78,26.2,H
2,91,NA,19.1,0.224408564,1.337387091,1.914,73.988,43,5.687156356,10.1975064,2.12292742,NA,96.20562222,97.8,19.08493151,UM
2,49,NA,13.3,0.294392422,0.303451626,1.719,85.1,98,8.117409103,15.35643214,2.125450034,NA,97.6181372,97,13.311752,H
2,54,NA,14,8.693698325,13.7421129,0.244,60.299,26,3.334958157,63.58325341,1.706201573,5.797267541,67.52011831,92,13.2,LM
2,9,NA,40.4,0.000196736,0,0.054,42.797,31,5.181717856,62.48934841,1.855504588,6.740836207,81.55389682,97.8,11.96986301,LM
2,13,NA,9.5,0.101839124,0.886520052,2.066,69.368,57,5.147061298,20.3646175,1.517928326,6.519827994,96.07949558,93.4,12.87671233,UM
2,10,NA,19.3,1.949815993,1.748049209,0.565,14.74,32,4.367940423,35.95729931,1.826281316,5.133538908,10.64388485,44.25,4.9,L
2,59,NA,5.7,0.117588613,2.36316767,2.024,82.183,100,7.091162584,21.62706297,1.230296163,6.433609843,95.9481377,97.2,21.869042,H
2,56,NA,12.5,0.898127391,2.740998696,1.175,75.871,67,9.642202019,7.273496103,2.046332494,NA,96.96992996,89.6,31.502867,H
2,68,NA,18.1,2.277088676,2.53768444,0.967,52.638,NA,7.078798839,80.98434004,1.853277642,5.587710965,78.08255654,82.25,14.8,L
2,50,-6.883462586,14.7,0.272577595,2.209310603,1.764,74.965,76,9.892069565,12.16201313,2.372169412,7.278364848,98.98790334,92.5,14.09041096,H
2,88,NA,39,0.72411416,0.747989067,0.43,43.929,35,3.01122643,52.60974376,1.936647283,5.600972896,33.25602298,91.25,4.7,L
2,238,-3.913844753,18.7,0.59628281,0.636688105,0.679,72.716,49,7.26221428,NA,1.923404329,7.132483825,94.58102017,88.5,28.389132,H
2,210,NA,22,0.072755009,0.525333658,1.733,64.575,52,6.769660148,27.32668224,2.056662103,7.493332555,90.06871372,99,26.84109589,UM
2,34,NA,4.2,0.79440303,7.46729312,0.274,92.401,91,8.88940364,18.01660263,0.447938657,5.515873844,97.23840445,96.25,20.522124,H
2,219,NA,31.4,2.356491022,2.379041568,0.35,27.667,28,4.110363268,71.70202448,2.551933088,6.423081958,31.6840166,61.25,7.246575342,L
2,236,NA,10.6,8.372573266,10.50681832,0.275,42.002,17,2.017646963,45.19502288,2.05697638,6.704493697,51.61840917,76,3.369863014,L
2,216,NA,40.3,0.23885659,0.074180418,1.215,64.042,NA,4.593225195,59.60015954,1.604678384,6.127752516,90.5437706,99,14.3,LM
2,215,NA,49.1,0.064572514,0.001977368,0.995,68.496,NA,NA,NA,1.750595284,4.892094603,64.4903426,85.5,11.5,LM
2,12,NA,9.2,0.325158705,5.235936528,0.577,59.155,72,5.940995949,12.11709008,1.742218336,6.822560337,81.39103198,85,28.91506849,H
2,218,NA,17.9,1.59510999,2.014802408,1.243,67.222,46,7.567669003,26.46448303,2.28455578,7.797281394,94.62662557,78.25,22.65479452,H
2,157,NA,12.5,2.83102945,4.473173925,0.636,78.649,64,7.036732614,15.91636371,2.541568972,6.677333151,98.55255006,93,27.18082192,H
2,221,NA,27.5,0.012487509,0,0.375,78.27,46,9.645724294,39.10034602,1.758156512,6.431363764,85.31040233,90.5,11.63287671,LM
2,102,NA,16.1,0.614589724,0.261568215,0.521,19.892,21,3.969207639,46.79320871,1.734058667,6.015778756,45.41574889,82.75,17.6,L
2,75,NA,20.8,1.519352685,2.351909605,0.414,79.621,40,3.915880192,43.63845817,2.687825542,6.72607487,95.73644694,80.6,29.13424658,UM
2,100,NA,53.7,0.006611494,0,1.28,99,NA,2.20607882,25.4941945,2.035751049,6.288696261,100,97.25,6.690410959,H
2,106,NA,22,3.710614045,6.808010604,0.094,21.977,NA,4.434971217,44.77973983,1.371632243,5.867467488,27.90393917,54.75,4,L
2,104,NA,15.3,0.111724082,1.065136681,2.022,68.067,34,5.400359032,47.65911559,1.580320296,6.274619619,88.89902455,92.83333333,15.99452055,LM
2,107,NA,27.8,0.723806052,0.010277522,0.544,86,NA,10.68981053,57.79088344,2.625672649,5.870403905,64.51861196,73.25,26.07123288,UM
2,108,NA,17.3,2.519748493,6.336601909,0.56,44.331,NA,4.247907792,70.10132457,1.477965696,NA,39.79469411,60.75,3.2,L
2,109,NA,32.4,0.000346963,4.09E-06,0.306,76.387,NA,3.028109968,51.2911123,0.466811833,5.983626287,67.22427064,94.75,11.3,UM
2,110,NA,15.7,0.118477978,0.904229228,2.026,66.986,41,6.176551864,27.1521667,1.746881478,6.611935625,84.62437746,80.16666667,29.20821918,LM
2,113,NA,13.4,0.346645731,2.305697814,1.651,84.216,86,5.961081721,14.25088106,2.229099065,5.930439595,97.94018866,96,26.182811,H
2,124,NA,27.1,0.709132515,0.621259445,1.07,58.548,NA,8.818282064,42.08674087,1.901368101,5.350248018,75.70280162,96,15.6,LM
2,116,NA,10,2.283801702,2.035191703,0.451,27.121,NA,4.474714046,38.6846233,1.445375686,NA,22.15248888,61,4.8,L
2,121,NA,14.3,1.92986991,0.904347057,0.797,14.61,41,2.508670107,10.92415076,2.075936475,5.357934847,29.76614775,76,4.4,L
2,122,NA,11,6.300288459,7.346121177,0.449,61.977,48,2.741885161,40.7020129,1.84408943,7.009535877,91.41317317,97.75,9.205479452,UM
2,123,NA,43.8,0.111130713,0.047360163,0.647,28.356,NA,5.472549313,68.81691905,0.964304113,4.934498451,37.56910201,53.5,3.5,L
2,118,NA,12.6,0,0,1.055,92.368,NA,6.207401575,26.37362637,3.086011499,6.142076461,99.84855186,88.75,23.1,H
2,128,NA,15.1,0.471958977,0,0.173,42.67,47,2.915548353,44.00006953,2.766908212,5.831229694,96.44405748,87,10.3,UM
2,142,NA,13.3,1.048344444,0.653766763,0.634,74.722,33,4.449124845,52.22364173,1.701979771,8.023964037,63.27714488,97.33333333,12.15068493,UM
2,138,NA,18.4,0.075336018,0.174301928,1.498,44.589,26,4.914833308,47.17256651,2.007937505,4.255272505,73.71676944,95,8,L
2,79,NA,23.6,3.389734918,4.185107876,NA,58.544,NA,NA,NA,NA,NA,NA,NA,19.5,NA
2,137,NA,23.9,5.907198495,9.341366975,0.223,27.025,NA,2.287828458,85.65580579,1.843104945,5.619093331,57.39407081,85.5,5,L
2,147,NA,30,9.689529812,4.95858022,0.082,13.397,NA,3.585569206,55.78204892,2.233821824,5.666517981,32.03418825,75.75,10.3,L
2,76,-6.363741287,14.9,0.132873653,2.060708198,1.595,76.795,89,7.735382802,11.03169135,2.673690993,7.000130269,99.09823336,96.5,9.323995,H
2,209,NA,7.1,1.793623436,5.362546802,0.265,86.021,94,7.478807006,15.36159517,1.165861098,6.252124553,92.96600363,86.75,34.6,H
2,150,NA,71.1,1.075655806,2.480772754,0.526,34.84,12,3.360114504,60.16206576,2.129973458,6.173768823,36.29172748,34.25,6.6,L
2,152,-6.07273457,6.7,0.60701803,4.882882865,1.427,76.02,91,7.722664154,17.94157118,1.089756773,6.491921713,94.89895727,90.4,13.89041096,H
2,7,NA,60.8,0.001703789,0,0.554,71.569,NA,2.685854721,11.74951718,0.879343827,NA,86.23074814,98.8,15.4,UM
2,23,NA,45.2,0.51473578,0.134336172,0.668,32.982,NA,2.713852572,57.37958978,2.301575912,5.745855195,54.05577487,62.75,15.3260274,L
2,135,NA,20.3,4.781132288,6.970184508,0.325,73.042,44,4.304275798,40.28141443,1.318559577,NA,56.19880106,84.8,4.460273973,LM
2,233,NA,19.2,7.453558243,7.283804379,0.673,46.135,28,3.058597669,41.1949672,2.417397986,6.299289334,65.04394242,80.5,5.868493151,LM
2,38,NA,22.8,0.118266161,1.067886506,1.887,61.716,41,5.286228702,31.1200384,2.096596585,7.926933796,91.19342854,97,22.107728,UM
2,156,NA,10.2,1.545793292,0.813227817,0.665,54.399,64,8.633673577,25.71484855,2.050989976,7.082677681,88.80859129,82.5,25.6109589,H
2,94,NA,88.6,0,0,0.944,96.311,NA,2.010936764,30.03435043,1.745357942,NA,96.73668903,88.2,15.5,H
2,115,NA,20.4,0.345575975,0.908165025,1.338,53.004,29,4.205845892,19.4197228,1.989900446,6.721315881,90.8260124,98.2,22.50136986,LM
2,240,NA,7.8,0.476778833,1.488611592,1.319,73.35,21,5.369373968,30.20886619,0.95177527,7.325700343,82.02301585,94.4,11.21917808,LM
2,167,NA,59.2,0.013904058,0.000426942,0.787,79.848,NA,4.220671329,18.46246367,1.001018836,NA,91.44039265,94.5,15.47123288,UM
2,162,NA,22.1,0.197769916,0.69886451,NA,52.769,NA,6.17603514,29.6083882,NA,NA,77.66350269,89,13.4,NA
2,207,NA,16.6,1.322807434,3.810712434,NA,100,91,3.326498266,48.17884177,3.779002475,6.885982811,100,97.8,19.16438356,H
2,177,NA,22.5,0.475032548,1.031801762,1.621,56.233,35,5.291784185,10.83896731,2.049340542,NA,94.94431979,91.16666667,25.782878,UM
2,178,NA,19.1,1.879368796,3.76995824,1.782,50.754,55,7.807155654,13.25350455,1.99455894,6.037426498,85.89436727,95,17.080079,H
2,144,NA,15.4,0.428512976,0.228370688,0.271,56.891,50,7.344963552,14.46151767,1.586475919,6.778223627,71.63703281,73.33333333,16.07671233,UM
2,205,NA,11.7,0.588431852,0.561195894,0.81,76.262,70,6.814311386,24.32431714,1.910081596,7.872622379,98.00389569,94,31.90136986,H
2,176,NA,19.5,2.005376212,2.576905634,0.462,18.38,NA,3.929355669,40.04385358,2.476274857,5.648360011,74.74366873,98.75,7.6,LM
2,234,NA,38.8,0.070333747,0.009079969,NA,32.495,NA,4.032439283,61.8226601,1.04408905,4.579783597,38.28730154,59.5,6.3,L
2,158,NA,6.2,0.194560243,3.959731903,1.721,84.026,94,7.334317595,14.46247761,1.33807013,6.582971929,98.62020838,82.83333333,16.440606,H
2,159,NA,15.3,3.490258693,6.259914163,1.42,73.383,86,9.157909867,31.04061587,2.25952515,6.893262286,99.05713756,90.25,12.08767123,H
2,185,NA,21.2,2.718489335,4.352524528,0.14,31.386,32,3.104781174,34.18558945,2.091472037,6.981320173,76.28904192,97.2,14.25479452,LM
2,190,NA,25.3,0.014181054,0.001599199,1.014,63.432,52,4.774491674,38.62986078,1.804002668,6.703978825,76.37006765,96.4,18.49589041,LM
2,239,NA,25.8,0.691131896,0.464183565,0.516,64.741,38,4.598690106,28.60040568,1.920667816,7.018201022,80.68507535,88.25,18.41643836,UM
2,241,NA,18.2,0.134753932,0.525546217,1.439,67.145,15,5.337859101,48.39265461,1.928816605,7.067851661,80.24542865,98.8,7.5,L
2,5,NA,61.4,0.000246583,0,0.681,80.236,NA,2.366724686,22.08343509,1.663874793,NA,99.30428059,94,14.98082192,H
2,220,NA,10.6,0.37431583,4.558779184,0.724,78.651,87,7.185591833,17.31996866,2.386370368,7.401555618,99.37322497,87.4,23.93972603,H
2,130,-4.621441897,8.3,0.522254171,1.325060301,1,79.057,78,12.47666673,15.11472747,1.488512662,7.894000198,98.78963945,90.6,32.95890411,H
2,200,-1.474618426,17.6,3.848117703,6.512910314,0.298,87.559,27,7.34901672,41.25257653,1.442389889,5.779596491,75.01099567,69.6,10.15890411,UM
2,222,NA,20.5,3.473206898,5.531910219,0.129,24.374,25,3.818682641,37.19170286,2.404789202,6.330413773,58.20981374,96.75,6.3,L
2,223,NA,18.3,1.142791134,0.796150915,-0.04,34.802,34,7.160503835,26.59008102,1.124029459,5.6599162,45.88524414,87.25,4.5,L
2,92,NA,14.3,0.850087029,0.279519927,-0.417,33.758,30,NA,NA,1.485613771,6.29380436,48.34195614,78.75,6.3,L
2,3,NA,33.9,0.411036974,0.053572924,0.993,22.078,NA,NA,NA,1.476590061,NA,33.3844043,26.25,7.3,L
2,1,NA,20.9,2.468630252,2.398111727,1.065,41.741,NA,5.769679349,51.81430175,2.052071141,5.501059262,70.14040845,95.5,14.2,LM
2,2,NA,30.7,0.006759935,0.000894554,0.82,59.919,NA,3.492989583,25.79451413,1.111298363,5.937517892,79.40542027,85.4,13.3,LM
2,131,NA,4,NA,NA,0.626,88.587,NA,NA,NA,2.464116794,4.643452676,76.83956146,NA,8,UM
2,15,NA,20.4,0.569202756,2.064699564,0.169,50.087,17,1.908160278,27.30468934,1.118924614,4.707570176,41.94510593,34.25,4,L
2,16,NA,10.1,NA,NA,0.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,17,NA,10,0,0,0.335,32.127,NA,4.720366378,22.22428198,2.231926953,5.802089258,NA,95.33333333,17.8,UM
2,213,NA,22.9,1.264083082,0.916366817,1.031,64.666,25,4.200582443,62.01095371,2.046469397,4.653212514,77.10662149,94.4,12.5,L
2,8,NA,24.9,0.670283047,0.527509545,1.098,51.386,15,2.901119777,68.60762816,1.988714009,5.833147112,66.73511369,74.75,7.4,L
2,22,NA,8.5,0.018308753,0,0.163,82.007,NA,3.827108166,27.22701207,1.511467991,6.623662707,94.90361892,93.25,17,H
2,20,NA,11.9,0,0,0.303,33.827,NA,5.336846256,39.37475527,2.78921493,6.032618761,95.49188032,91,15.9,H
2,41,NA,17.2,1.469330073,1.506243936,0.175,45.398,NA,2.983966052,37.30659647,1.022820017,5.572871602,88.46705772,93.5,5.3,LM
2,32,NA,50.6,1.582251246,1.261830314,0.449,38.333,NA,3.106237241,52.36999581,1.792820298,6.028571253,20.96019134,79.5,3.5,L
2,29,NA,6.7,NA,NA,NA,100,NA,NA,NA,3.058826558,5.731588765,99.99109443,NA,16.5,H
2,35,NA,27.8,1.681169733,2.304502399,0.403,61.787,27,4.400499013,33.50730038,0.899378682,5.503790683,60.81509262,80.4,11.3,LM
2,40,NA,16.5,0.168276795,0.008372029,-0.718,53.219,60,5.459262097,10.98294931,0.483912363,6.115943177,68.06166441,96,7.1,UM
2,199,NA,7.8,NA,NA,0.192,41.774,NA,NA,NA,2.127191217,5.434568904,97.03204859,NA,NA,NA
2,44,NA,34,3.592584281,3.946809307,NA,8.246,NA,6.183294932,41.78693295,2.390273187,4.462397998,64.31783125,77,3.7,L
2,60,NA,29.5,0.006102918,0,1.039,53.435,NA,4.140918503,25.2591888,2.055798375,5.06069784,54.94501691,90.5,6.7,LM
2,93,NA,47.5,2.847131608,5.762501329,0.319,45.542,20,4.117051837,77.51421259,1.504140323,NA,62.02233151,61.5,3.6,L
2,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,95,NA,10.1,NA,NA,NA,100,NA,NA,NA,2.218119567,6.141449773,NA,NA,NA,H
2,228,NA,33.9,0.909425503,2.366904469,0.683,37.639,NA,4.049026342,47.03988415,0.780617862,4.049218015,37.02921832,44.25,3,L
2,224,NA,52.6,0.13702349,0.050285715,0.281,21.637,NA,5.936445005,56.21626115,0.816839955,4.633468456,18.18311598,35.75,3.5,L
2,64,NA,17.7,8.209259281,15.33129014,-0.009,73.957,32,5.592016226,13.69103299,1.548326408,5.849419414,68.57704104,81.5,6.942465753,LM
2,98,NA,9.1,0.741504513,0,0.01,28.08,NA,7.271170547,79.77608516,2.460032153,4.380211242,73.16290612,75,3.8,L
2,62,NA,33.1,1.160481919,3.874052049,0.404,58.695,NA,1.552896141,52.69972631,0.962712441,NA,47.06530533,37,3.6,L
2,103,NA,4,NA,NA,0.303,NA,NA,NA,NA,NA,NA,NA,NA,17.6,NA
2,65,NA,14.3,9.327353437,11.77008753,-0.017,59.052,54,6.572455712,31.57487229,1.891714193,6.106530854,77.74205239,87.4,4.2,UM
2,99,NA,26.8,0.787885239,1.613651811,0.455,43.155,27,5.499557759,73.06518039,1.722873631,NA,37.45864921,69.75,3.5,L
2,69,NA,12.4,0.284828582,0.053420347,0.508,75.323,NA,NA,16.22938097,2.014545215,6.248953615,78.77564319,97,7.9,LM
2,47,NA,21.2,1.621505392,2.285546253,0.594,59.412,NA,NA,NA,2.287941499,NA,84.15120628,76.25,9.6,L
2,63,NA,34.8,1.48447453,3.429151508,0.537,35.122,NA,1.552355952,51.07636654,1.331320957,5.012837225,37.01523891,46.25,3.8,L
2,82,NA,36.9,0.143621999,0,0.834,76.532,NA,NA,51.33246518,1.505309788,4.303196066,57.41855888,44,4.4,LM
2,53,NA,12,0,0,0.282,65.265,NA,5.327609495,33.02465388,1.959651839,5.494154594,80.53279401,99,7.5,UM
2,52,NA,12.4,0.846005925,0.385756174,0.629,61.753,NA,4.801890576,55.32014576,2.247461057,6.499824496,71.39456561,81,4.131506849,LM
2,160,NA,28,2.223699818,1.130206242,0.318,58.912,41,7.851904855,45.35605499,2.458745881,5.938019097,83.23135424,98.25,4.2,LM
2,55,NA,34.5,0.212830067,0.055170094,0.561,26.587,NA,4.766035576,63.76798884,1.374599546,4.84509804,24.12352448,82,3.5,L
2,180,NA,20.2,2.019089327,2.873017026,-0.061,22.686,NA,4.614730719,18.52517986,1.777517863,6.061075324,59.75412223,87.75,6,LM
2,231,NA,6.5,3.526723627,6.651082269,0.706,47.908,NA,3.72648543,10.83726689,1.65865039,5.63748973,72.80722002,91.2,5.7,LM
2,58,NA,12.5,NA,NA,0.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,39,NA,4.2,NA,NA,0.329,56.047,NA,NA,NA,1.859092781,NA,97.1265671,NA,NA,H
2,89,NA,23.4,2.941787477,7.427534804,0.307,78.879,NA,2.905102915,53.19424433,0.69374237,5.361727836,70.73275712,58.25,3.5,UM
2,61,NA,45.6,0.761237281,0.376414241,0.958,47.868,NA,11.53034223,13.00617847,2.152439123,4.897627091,56.54783668,88.4,3.4,L
2,66,NA,12,0,0,0.462,35.698,NA,5.364499269,59.3025309,2.499654744,5.499687083,89.97085453,79.75,7,UM
2,70,NA,11.3,NA,NA,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,71,NA,3,NA,NA,NA,93.129,NA,NA,NA,2.472236219,6.109578547,96.78500132,NA,15.1,H
2,197,NA,27.7,3.911121563,2.793116524,0.31,45.332,NA,5.714827367,58.98999387,2.034041775,5.916980047,70.28551097,85.5,4.2,LM
2,84,NA,32.7,3.007208025,5.618918923,0.651,30.869,NA,4.395963774,65.27340321,1.530567576,4.51851394,43.48515549,54,3.5,L
2,85,NA,38.3,1.914591453,2.533213663,0.996,36.243,NA,7.121000677,37.70707187,1.641189461,NA,35.18801591,62.25,2.8,L
2,72,NA,14.5,2.074073335,5.797475535,0.658,28.694,NA,2.684894019,40.24978234,0.586135538,5.021189299,80.19010295,86.5,5.1,LM
2,74,NA,13.3,0.702930943,0.055834614,0.858,35.6,NA,3.996199499,44.37343796,2.481938753,5.648360011,45.30722381,55,3.8,L
2,80,NA,24.9,2.173298513,1.1774772,0.128,45.458,NA,6.275297471,45.94882007,1.774469342,5.838219222,63.23411811,94.4,4.2,LM
2,217,NA,23.6,0.159206551,0.010787209,0.25,91.203,66,6.786884306,29.48983067,2.463324338,6.426836454,95.9954271,93.5,16.4,H
2,212,NA,17.1,0.858477105,0.25340515,0.408,51.814,NA,5.651046347,29.62966406,2.3823788,6.348304863,91.66451377,92.5,5.8,LM
2,73,NA,14.3,0.165645151,0.086254543,1.502,56.098,30,4.068647943,48.51069783,0.741393242,6.226084116,87.5048644,97.6,12.4,LM
2,81,NA,4.6,0,0,0.125,42.958,NA,8.701809047,0.150575375,2.040055087,4.127104786,35.63231948,85,3.8,LM
2,83,NA,19.5,3.334559559,1.740371371,1.131,35.298,NA,4.386254532,51.64644714,1.407205644,5.238046103,80.62850346,97.6,9.8,L
2,105,NA,24.1,2.04976666,0.377698932,0.326,19.548,NA,5.361177409,39.72736009,1.818430635,5.480006943,28.40742478,81.75,6.3,L
2,119,NA,14.8,0,0,0.255,27.706,NA,9.687439559,62.99431368,2.973907959,5.669316881,84.60322032,98.5,10,LM
2,125,NA,4,0,0,-0.159,68.58,NA,15.27175914,1.101030075,2.478919046,3.716003328,NA,51.5,5.9,LM
2,126,NA,14.8,NA,NA,0.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,129,NA,51.8,0.015970568,0,1.2,38.091,NA,3.48457449,77.82102297,0.417426977,4.477121255,35.06519666,58.25,4.3,L
2,136,NA,3.9,0,0,-0.029,22.33,NA,6.836248011,4.819454777,2.202990124,4.311753861,58.06903909,67.33333333,5.9,LM
2,132,NA,13.3,0.125341676,0.07585087,0.98,57.133,NA,5.701860858,19.74953019,0.199726124,5.198657087,49.34780278,90.4,8.8,L
2,139,NA,21,0.082803616,0.011302804,0.845,53.335,47,3.727592259,53.86581551,1.80604638,6.649140064,59.95873272,95,8.315068493,LM
2,141,NA,14.4,0.953631954,0.622055433,0.375,29.098,22,2.221900654,38.14463948,1.354018429,NA,24.80730199,73.5,3.6,L
2,143,NA,12.5,0.065532821,0.000654449,-0.041,32.373,54,9.615702643,6.683571471,0.344313522,5.880241776,48.39009888,76.25,5.9,LM
2,208,NA,6.4,NA,NA,0.759,61.919,NA,NA,NA,1.066872116,5.041392685,95.5372349,NA,NA,H
2,148,NA,16.4,1.353728283,1.908078582,0.142,55.185,NA,5.244852889,43.88296792,1.629133168,5.764176132,67.45527685,86.6,4.2,L
2,149,NA,61.4,0.004471445,5.07E-05,0.677,16.186,NA,4.649010202,60.33108074,0.96263195,4.698970004,13.77289969,40.5,4,L
2,151,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,NA
2,31,NA,3,NA,NA,NA,90.152,NA,NA,NA,2.242163184,5.723455672,88.56324562,NA,19.4,H
2,154,NA,4.9,0,0,0.399,70.338,NA,8.770038327,16.16586126,1.632281197,4.763427994,89.27322979,89.2,18,UM
2,26,NA,13.3,8.47223408,9.306438498,0.144,62.198,NA,7.105645753,30.71383023,1.606149214,5.77815125,81.42048093,96.2,4.2,UM
2,21,NA,9.2,12.83878261,11.74163798,0.377,13.204,NA,1.902660982,9.442843785,1.085053387,NA,45.70866724,66.75,5,LM
2,24,NA,20.4,1.106511739,0.626575379,0.101,55.331,NA,6.02549857,49.09693118,1.110475215,6.593728999,67.60426115,87.25,7.2,LM
2,36,NA,7.8,NA,NA,0.273,94.387,NA,NA,NA,2.633070313,6.659535907,80.50189434,NA,14.55616438,UM
2,114,NA,36.3,2.912527774,1.397950802,NA,14.926,NA,3.634328544,26.58733057,2.516851116,NA,61.70809618,83.75,5.8,L
2,170,NA,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,171,NA,10,0,0,0.335,32.778,NA,5.007031226,52.63879484,2.242665637,5.392696953,94.02749889,84.5,16.9,UM
2,172,NA,11.9,0.030514589,0,0.337,27.774,NA,4.779598423,58.8648805,2.417430852,5.861534411,89.27440212,81.6,6.7,UM
2,175,NA,11.7,0,0,0.459,45.186,NA,3.9020856,27.27936759,2.465127264,5.408239965,86.89768341,98,6.4,LM
2,161,NA,4.5,1.981007119,5.207813074,0.537,21.977,NA,4.628308655,11.95381967,1.813050269,NA,77.40079158,96.5,7.5,LM
2,169,NA,19.5,0,0,0.408,53.424,NA,NA,38.8693017,2.175227844,3.851258343,31.5235614,79.75,5,L
2,164,NA,49.6,0.303614531,0.141345555,0.918,40.32,35,3.554192674,55.66883091,1.702465221,NA,41.64116607,59.5,3.5,L
