country,year,IncomeGroup,TempChange,GM_PM25,sro_year,ssro_year,Urban,CHERate,OutPocketRate,CPI,lnPopDensity,lnTravel,WASHIndex,ImmIndex,AMC,J01A,J01B,J01C,J01D,J01E,J01F,J01G,J01M,SE.PRM.NENR,SE.SEC.NENR,AnimalmgKg,AnimalmgKg_adj,Aminoglycosides,Amphenicols,Cephalosporins,Lincosamides,Macrolides,Fluoroquinolones,Other quinolones,Penicillins,Pleuromutilins,Polypeptides,Sulfonamides,Tetracyclines,Others
108,2017,H,0.796,9.9,2.877803385,3.900053026,91.535,10.68231167,12.65492756,73,2.542010428,7.457745685,99.25315379,96.66666667,13.5,0.881,0.001,1.278,4.082,0.331,4.223,0.045,2.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,2017,UM,0.92,30.4,0.006039426,0,90.747,7.943631956,30.42742581,48,2.060939428,6.659440782,91.41955731,98,44.8579559,0.548,0.009,5.841,2.601,0.095,1.768,0.011,1.254,80.09353,61.90296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,2017,UM,1.757,14.3,0.208832843,0.084737999,57.336,3.006271954,33.14392445,31,0.824867483,6.886547123,95.63964926,98.33333333,18.8,1.176,0.55,6.332,3.939,0.583,1.907,0.531,3.626,86.24057,99.83544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,2017,LM,1.5,16.7,0.841790391,0.334818764,26.562,3.985975222,23.28059925,28,1.934517057,6.161068385,50.45272812,76.33333333,14.3,1.646,0.049,6.541,0.815,2.233,1.142,0.071,1.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,2017,LM,1.041,4,0,0,53.262,11.48083428,0.112037234,NA,2.172004377,3.875061263,45.56160326,86.5,6.3,0.449,0.033,1.72,1.844,0.091,1.193,0.037,0.895,94.69278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,2017,H,1.962,54.3,0.00076078,0,100,4.653322952,12.92664206,39,2.364506146,6.869642345,100,99,13.7,0.652,0.009,8.423,1.964,0.016,1.518,0.023,1.035,85.87088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,2017,LM,1.478,17.4,3.131239028,1.707658143,36.135,6.263618221,56.3766292,29,1.509416983,6.659726095,90.6833277,94.16666667,18.6,1.164,0.545,6.266,3.898,0.577,1.887,0.526,3.588,89.88762,83.16127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,2017,LM,1.243,26.1,3.866141298,6.424619686,34.368,2.525148491,46.23710665,29,1.481732983,6.58759873,60.77725983,71.66666667,8.5,0.778,0.108,2.882,2.333,0.252,0.914,0.043,1.125,92.48614,60.13026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,2017,H,1.503,11.6,0.197437728,1.86373278,68.075,5.941352097,41.78833107,58,1.494325819,6.887954704,93.60409822,95.83333333,13.945155,2.388,0,5.75,1.171,0.846,2.003,0.102,1.218,96.30354,93.79965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,2017,UM,1.023,25.8,0.429688768,0.00128118,88.429,7.803944479,33.06612304,28,2.776112406,6.268811904,72.18753634,78.8,24,3.687,0.016,11.381,3.104,0.095,1.623,0.28,3.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,2017,LM,1.215,27.8,1.011398364,0.144559828,27.73,10.16675461,16.48978096,42,1.854281433,6.055760465,44.53554381,88.16666667,10.2,1.464,0,4.433,0.565,1.6,1.053,0.06,0.964,93.31062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,2017,L,1.539,18.1,4.115708767,9.141710154,50.697,9.749173278,44.00599493,31,1.697219836,NA,38.79063701,80.2,6.6,0.67,0.034,3.118,0.385,1.036,0.452,0.03,0.819,44.25563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,2017,UM,0.525,32.9,0.000983818,5.71E-05,79.817,NA,NA,17,0.559303143,NA,78.55199438,95.83333333,20.6,1.208,0.014,10.451,4.081,0.336,2.107,0.097,2.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,2017,H,1.542,12.7,0.205512144,1.889068117,67.516,6.430798769,32.58964508,59,1.654682607,6.747411808,95.38868408,94.16666667,16.647699,1.757,0.177,9.431,4.102,0.423,2.155,0.305,1.209,98.17529,98.42562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,2017,H,1.647,10.3,0.25805671,1.016616457,90.727,5.18464062,10.66126453,82,2.364804879,6.019531685,98.23802678,96.4,22.550292,1.888,0,10.676,5.306,0.326,3.85,0.043,2.922,95.03083,83.58238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2017,L,1.379,11.2,2.161699153,1.482462996,36.522,4.844315198,25.41197938,24,1.653022405,5.45484486,29.78393092,65.6,7.4,0.857,0.025,3.406,0.424,1.163,0.594,0.037,0.846,NA,29.12022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,2017,L,1.016,16.4,1.862502426,1.135288717,16.714,7.584389523,12.69519024,31,2.277976285,5.922725458,44.46811519,83.66666667,9.6,1.104,0.033,4.386,0.547,1.497,0.765,0.047,1.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,2017,UM,1.419,11.3,7.310778147,9.786355558,75.447,3.714723495,35.93440419,47,1.988220029,7.414103889,92.19413186,97.83333333,10.1,1.213,0.002,4.254,2.455,0.059,1.634,0.025,0.445,99.64564,74.39817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,2017,UM,1.126,19,0,0,39.38,9.269241313,20.58518558,33,3.197227245,6.1430148,97.83835023,99,28.48260519,2,0.278,7.41,6.001,0.648,2.351,0.111,2.892,95.4151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,2017,L,1.347,45.2,0.071659678,0.023058408,41.572,3.674188889,37.50244157,31,1.199385286,5.285557309,48.01267505,75.8,6.991644769,1.023,0.052,4.763,0.587,1.582,0.69,0.046,1.251,61.27746,29.34611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,2017,H,1.224,11.1,0,0,94.546,8.873890727,35.22464056,56,3.165094947,6.468937806,97.60032025,93.6,22.572989,1.77,0,8.7,3.4,0.45,4.78,0.08,2.48,99.53764,92.96077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,2017,UM,0.569,4.1,0,0,76.634,12.28518218,1.194748352,NA,2.418549862,3.77815125,86.0207742,76.83333333,8,0.568,0.041,2.179,2.336,0.115,1.512,0.047,1.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,2017,NA,0.8,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,2017,LM,2.141,52.3,0.001060673,0,52.824,3.315494878,48.46562125,28,0.605962621,NA,57.61426428,77,10.7,1.08,0.055,5.029,0.62,1.67,0.729,0.048,1.321,77.82357,28.18691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,2017,UM,1.319,14.5,0.580221849,1.708774039,40.841,5.487919549,48.12693233,50,2.801673664,6.137037455,98.38301741,94.66666667,16.1,1.48,0.205,5.484,4.441,0.479,1.74,0.083,2.14,95.80694,84.54626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,2017,UM,1.629,10.9,1.297972011,0.890195363,79.867,5.457590314,41.7883646,29,1.800652094,7.9971635,78.51253668,81.16666667,7.1,0.299,0.001,2.127,1.294,0.364,1.131,0.089,1.531,95.30064,81.15596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,2017,LM,0.877,3.6,0,0,22.608,10.75451639,2.499895202,NA,2.197989032,NA,90.28409591,66.66666667,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,2017,LM,2.493,16.3,0.140008367,0.083368518,68.363,3.943579638,32.49704322,36,0.298445315,5.73479983,69.08288795,98.83333333,26.6,1.663,0.778,8.952,5.569,0.824,2.696,0.751,5.126,97.86929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,2017,UM,1.275,23.4,2.990519053,2.858118474,66.477,7.855337367,42.16568882,46,1.665328459,6.273464273,85.46464857,80.83333333,29.6,2.469,0.005,11.738,6.006,0.835,5.098,0.282,3.082,95.71483,89.33592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,2017,LM,2.131,22.6,0.044118378,0.009364282,61.908,5.062067262,47.96567471,40,1.900945279,7.062205809,78.8139884,99,14.7,1.046,0.08,9.225,0.695,0.42,1.042,0.089,1.605,96.89422,63.46699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,2017,L,0.837,14,0.781092384,0.334813991,35.455,7.836800074,9.674103782,25,1.560269283,6.180125875,51.86924106,81.66666667,7.3,0.839,0.025,3.334,0.416,1.138,0.582,0.036,0.828,89.87354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,2017,LM,1.328,29.7,5.604494121,8.216369391,30.322,5.080656954,75.68733562,30,1.903657982,6.536937023,71.35304386,86.83333333,10.5,0.962,0.134,3.564,2.886,0.312,1.131,0.054,1.391,97.66256,59.62371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,2017,UM,0.818,13.2,0.101044438,0.018632413,49.005,8.725740535,7.794632456,51,0.458192723,6.19893187,55.58011906,77.5,10.5,1.519,0,4.601,0.586,1.661,1.093,0.062,1,97.34142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,2017,L,1.071,34.8,9.698819345,4.197855851,19.336,4.721740551,57.37547858,31,2.293596088,5.973127854,59.77598915,85.66666667,51.52173932,1.532,0.035,3.363,5.545,0.67,2.636,0.328,3.486,96.33409,57.51369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,2017,H,1.731,11.3,0.104082462,0.875986663,91.077,10.13776231,11.04886482,82,2.706547103,7.253434935,99.03551225,93,9.775626,2.207,0,3.935,0.519,0.484,1.569,0.066,0.991,98.64765,93.16439,34.36211106,34.70920309,0.358806341,0.893315841,0.110620887,0.047246314,4.610974565,0.046866825,0.811156589,7.733026148,0.146103058,0.182344206,6.42549865,12.85061781,0.145533825
154,2017,H,1.768,6.6,NA,NA,70.256,NA,NA,NA,1.170688506,5.08278537,98.6405521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,2017,H,0.627,7.5,1.623293422,5.97481764,86.466,9.097159566,13.57707414,89,1.262002645,6.570893036,96.78522516,92.8,29.1,7.894,0,13.21,2.025,1.45,3.72,0.102,0.677,99.11677,96.86035,9.306485526,9.400490431,0.064053213,NA,0.22011729,0.006956599,0.953185308,0.005512776,NA,2.546640229,0.012863145,3.813266258,0.521219892,0.895301155,0.025463777
156,2017,LM,1.025,18.3,2.928347281,4.253338086,58.299,8.327545493,33.84358213,26,1.731200652,6.291812687,75.68372778,96.16666667,5.5,0.371,0.005,1.837,0.854,0.291,0.944,0.084,1.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,2017,L,0.843,61.7,0.012944565,0.000808666,16.35,5.576093154,48.31371911,33,1.234544256,5.214843848,23.64580737,79.16666667,8,0.804,0.041,3.742,0.462,1.243,0.542,0.036,0.983,65.12458,20.06691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,2017,LM,1.17,71.1,1.064909814,2.052555601,49.519,3.747624998,77.38787498,27,2.327263066,NA,46.33573462,57.2,14.3,1.439,0.073,6.702,0.826,2.226,0.971,0.064,1.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,2017,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1.353,0.098,5.188,5.562,0.274,3.599,0.113,2.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,2017,UM,1.06,21.8,0.890840766,0.219645805,57.748,6.324818724,41.04214484,35,1.915168776,5.800029359,77.38497767,91.66666667,23.9,1.992,0.004,9.47,4.845,0.674,4.113,0.228,2.487,94.8883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,2017,H,NA,3.3,NA,NA,91.53,NA,NA,NA,2.04249847,5.819543936,92.33430125,NA,16.9,1.206,0.088,4.622,4.955,0.245,3.207,0.101,2.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,2017,H,1.551,5,0.790853334,4.624568978,81.871,10.26612113,14.51192535,85,1.159945269,6.796018969,94.96710612,95,15.741601,3.104,0,7.036,0.563,0.818,1.308,0.116,0.509,99.88251,95.60786,3.790430839,3.790430839,0.267835842,0.174222009,0.019750012,0.011672685,0.002892184,0.011354728,0.209729228,2.009719629,0.025870681,NA,0.99969913,0.05768471,NA
163,2017,H,1.421,57.6,0.004136417,0,83.56,3.953934105,5.93717747,44,1.166572516,6.502153893,95.46186537,99,19,1.117,0.013,9.658,3.771,0.31,1.947,0.09,1.854,93.28335,94.0779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,2017,LM,1.252,49.2,0.672583751,0.208395197,36.442,2.786300857,57.84242713,32,2.448229646,NA,70.82168035,75.66666667,20.8,3.415,0.001,5.101,3.158,1.26,2.68,0.17,4.908,64.89623,35.42111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,2017,H,1.133,5.1,0,0,79.365,12.26059499,15.45702267,NA,1.588563981,5.089905111,95.39513532,91.8,18.6,1.327,0.096,5.089,5.456,0.269,3.531,0.111,2.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,2017,H,0.94,14.2,8.408364541,8.52329867,67.365,7.164912808,31.9159586,37,1.742431217,6.400883216,89.96163951,88.83333333,5.6,0.373,0.005,1.849,0.859,0.293,0.951,0.085,1.022,86.23979,63.79138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,2017,LM,0.79,13.4,17.39422566,16.05864805,13.102,2.229952212,8.99854433,29,1.303782991,5.260071388,44.54274877,41.4,9,0.639,0.046,2.452,2.628,0.13,1.701,0.053,1.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,2017,UM,1.15,18.9,1.165918096,0.934600591,61.3,6.609025419,43.77460022,29,1.204024598,6.67614468,80.57294486,90.66666667,17.6,1.227,0.004,6.713,2.001,0.596,3.261,0.06,3.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,2017,UM,0.978,25.2,5.6716909,7.234120393,77.72,4.989520316,28.64071812,37,1.392552503,6.698274577,71.4242815,80.33333333,9.6,0.877,0.023,2.7,1.371,0.635,2.315,0.192,1.448,94.91894,85.58522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,2017,LM,1.3,20.4,8.088171458,7.744539953,46.682,3.960427633,50.14806231,34,2.553857154,6.820923588,75.49036118,77.5,5.1,0.208,0.005,1.461,1.709,0.265,0.734,0.013,0.673,93.7756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,2017,H,1.475,19.8,0.160834783,1.231245919,60.105,6.583750672,22.73643488,60,2.09350479,7.923264748,96.12462648,93.5,25.405474,2.6,0,8.386,4.642,0.521,4.502,0.113,1.744,95.78475,94.08406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,2017,H,2.109,8.6,0.442306783,0.252970279,64.652,9.297467493,29.68834518,63,2.05092785,7.188422215,96.33623629,97.4,18.301267,0.967,0,11.11,0.827,0.499,3.025,0.065,1.999,97.56411,94.66479,67.99429214,67.99429214,1.78612583,0.515469208,0.455414543,1.526789768,8.954651016,1.806144052,0.000470428,17.76567129,3.169885404,5.924392708,3.499435379,22.55030653,0.039535988
175,2017,H,0.967,7.6,NA,NA,93.587,NA,NA,NA,2.573905384,6.692582562,86.33514343,NA,18,1.421,0.122,5.924,2.173,1.043,4.056,0.083,3.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,2017,H,1.893,93.9,0.004347317,0,99.078,3.435628722,9.489470409,63,2.372930421,6.353339095,98.47034013,97,18.3,1.074,0.013,9.29,3.627,0.299,1.873,0.086,1.783,93.54716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,2017,H,1.459,19.6,0.851293756,0.817460697,81.503,7.086291483,32.62512979,54,2.721592018,7.125025587,99.26801653,97.16666667,24.8,2.501,0.001,8.656,7.126,0.26,3.571,0.651,1.754,97.25516,98.00711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,2017,LM,1.411,18,0.06974236,0.101995593,42.557,7.064177659,43.63448229,31,1.981861121,5.161368002,86.18448938,91.16666667,14.2,1.562,0.13,3.6,2.145,0.382,2.767,0.317,3.183,86.50643,77.85475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,2017,UM,1.153,19.6,0.343768284,0.665440431,53.936,5.174200236,20.48815547,48,1.930127079,7.038461196,88.70073992,84,24.504276,0.96,0.008,13.809,6.071,0.81,3.137,0.356,3.619,82.22835,82.84805,82.8913309,83.72861707,10.16716617,3.584889186,0.170984222,5.681810238,7.588742258,3.940829104,0.176605144,16.53837566,4.37876671,3.735292377,3.104172882,23.22358889,0.509790898
179,2017,UM,2.127,8.3,0.401665951,1.239795792,74.292,5.410104739,40.49308171,29,0.945627144,7.3872118,84.16295843,96.6,13.2,1.407,0.135,2.995,1.99,0.386,2.656,0.316,3.165,95.09612,90.67886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,2017,L,NA,32.6,2.801461928,1.795018189,17.125,6.389803147,11.81888755,55,2.695269345,6.195899652,60.25411204,97.33333333,14.5,1.667,0.049,6.623,0.825,2.261,1.156,0.072,1.644,96.9315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,2017,NA,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,2017,H,0.958,10,0,0,30.773,5.269084951,53.38910547,NA,2.264318242,6.077004327,97.41516085,96.33333333,19.2,1.173,0.131,6.578,2.321,0.644,3.726,0.18,4.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,2017,UM,0.844,11.3,0.015215608,0,18.612,4.663240734,49.79442368,55,2.463043191,6.026941628,91.13878011,81.33333333,9.1,0.557,0.062,3.124,1.102,0.306,1.77,0.086,1.913,94.86626,80.81903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,2017,UM,0.911,11.8,0,0,51.784,4.216317422,31.65482919,58,2.432389516,5.481442629,94.94980791,99,9.3,NA,NA,NA,NA,NA,NA,NA,NA,93.58439,90.47261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,2017,UM,1.336,4.6,3.173367187,8.148305822,18.452,5.34885999,11.51377506,NA,1.873245308,5.198657087,78.34609691,68.33333333,9.9,0.705,0.051,2.701,2.896,0.143,1.874,0.059,1.406,94.46785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,2017,LM,1.289,14.3,0,0,71.968,6.400444748,14.75731278,46,2.335867262,4.460897837,47.45631079,90.83333333,12.3,1.243,0.063,5.787,0.714,1.922,0.839,0.055,1.52,93.0763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,2017,H,1.78,66.9,0.008998406,0.000706121,83.622,6.031258118,14.32352973,49,1.20156292,7.269676358,93.43087866,97,22,0.944,0.015,10.367,5.529,0.105,2.573,0.01,2.473,95.18623,90.55695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,2017,L,1.744,46.8,0.34633194,0.098215933,46.74,4.163593904,48.89573493,45,1.896137561,6.138618434,47.76886737,87.5,10.1,1.023,0.052,4.762,0.587,1.582,0.69,0.046,1.251,75.3821,37.66861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,2017,UM,1.276,21.9,0.293815594,0.471112226,55.942,8.197713411,40.63934731,41,1.904580716,6.1752218,78.66113264,93.16666667,22.2,1.742,0.004,8.255,4.003,0.231,4.332,0.672,2.92,95.17741,92.45639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,2017,H,1.184,10.3,0,0,56.261,4.615271548,24.59942688,60,2.318802568,5.582063363,98.12365959,98,20.1,1.84,0.255,6.818,5.521,0.596,2.163,0.103,2.661,92.02707,79.64231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,2017,L,1.728,23.7,6.046616431,8.774865587,41.636,9.399572176,54.49611717,30,2.026806624,4.770852012,32.6682132,82.5,6.7,0.671,0.034,3.123,0.385,1.037,0.453,0.03,0.821,NA,38.33144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,2017,H,1.276,18.3,0.436224863,0.594965444,53.751,6.761783246,18.71318421,50,2.053573124,7.187689894,95.76703309,96.2,19.974153,1.851,0.001,6.231,6.509,0.454,4.997,0.061,2.666,83.09318,84.75751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,2017,H,1.721,15.7,1.930161549,2.80409651,54.273,8.186755507,12.32243081,61,2.011193378,6.601081728,95.31670403,93.8,13.103295,0.514,0.002,8.876,0.858,0.761,1.912,0.046,1.424,98.26288,95.68577,17.62353054,17.62353054,0.982577699,0.31239556,0.16317628,0.048738729,0.101046708,1.334850401,NA,10.37007536,0.136246901,0.059323402,2.04178351,1.966066172,0.102523639
197,2017,LM,NA,10.7,4.564362046,10.3975356,23.286,4.122402048,3.157670841,39,1.361636079,4.409933136,48.50411278,81.6,6.4,0.455,0.033,1.746,1.872,0.092,1.211,0.038,0.909,69.52108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,2017,L,1.623,22.9,0.093590526,0.00234866,44.391,NA,NA,9,1.374639174,NA,42.72155377,42.8,5.8,0.666,0.02,2.646,0.33,0.903,0.462,0.029,0.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,2017,UM,1.103,16.5,0.162181269,0.025979388,65.85,7.97711394,5.834643357,43,1.669239492,7.175366831,75.34102654,81,17.3,2.495,0,7.557,0.963,2.728,1.795,0.102,1.643,87.01258,71.92661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,2017,L,1.299,27,0.362444244,0.142721069,19.346,NA,19.19281377,12,1.227015952,NA,24.18389696,48.8,6.3,0.73,0.022,2.902,0.362,0.991,0.507,0.031,0.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,2017,H,2.036,9.5,0.286251355,0.201172069,80.08,8.957493116,22.24552947,57,1.969746215,8.08535124,97.89988351,95.2,26.754061,1.594,0.001,17.401,1.257,0.495,3.035,0.112,2.948,97.27171,96.87779,114.2159841,114.2159841,14.60407939,2.737728892,0.330521307,11.09989599,7.572653982,3.332312509,NA,37.13059898,4.375837089,0.034567187,10.3819627,22.61582604,NA
203,2017,LM,1.095,23.1,1.914689638,1.920150144,18.384,3.330934462,49.25232936,38,2.540934525,6.351796307,82.15943206,99,14.7,1.254,0.002,5.986,3.191,0.298,2.179,0.009,1.804,99.09921,89.04229,114.9541693,114.9541693,1.82830647,NA,0.034730764,NA,9.919444986,4.044863348,NA,7.223716513,0.245656622,0.005647279,45.2375258,45.87425647,0.031765943
204,2017,LM,1.21,42.8,0.034664065,0.003083753,34.37,6.040156728,72.47966649,16,1.338002236,5.910090546,47.54776168,90.66666667,12,0.706,0.008,6.109,2.385,0.196,1.231,0.057,1.173,60.00534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,2017,UM,1.439,16,2.520391827,7.75305141,66.041,5.322799328,26.37959093,41,0.575926885,5.445604203,72.57538052,58.6,10.8,0.66,0.073,3.699,1.305,0.362,2.095,0.101,2.265,86.07316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,2017,H,1.588,4.3,0.151424955,2.571972995,87.146,10.85258754,14.08661624,84,1.392572836,6.848435455,98.7470427,84.66666667,12.772933,2.585,0,6.299,0.321,0.4,0.718,0.03,0.88,99.18177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,2017,H,1.837,11.4,2.538495947,4.206274615,73.761,11.67883516,26.40589096,85,2.330248304,7.046612209,99.21362927,94.4,11.3,0.943,0,5.36,1.366,0.527,1.443,0.031,1.583,93.19583,85.32946,27.79006458,28.35720876,2.103321783,0.290260108,0.324308215,NA,1.339792993,0.194074207,NA,8.180057603,NA,0.279194474,9.169155099,5.831589452,0.078310645
210,2017,L,1.142,34.5,0.034144856,0.007133351,53.5,NA,NA,14,2.014429747,6.110926242,90.3520023,58.83333333,24.1,1.412,0.016,12.212,4.768,0.393,2.462,0.114,2.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,2017,L,1.288,20.6,2.506832914,0.757586362,26.982,6.853957908,63.15241545,21,1.808275595,5.63447727,80.19354715,97.16666667,22.6,1.411,0.66,7.593,4.723,0.699,2.287,0.637,4.348,98.28703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,2017,UM,1.202,24.1,2.537726616,3.828338006,49.2,3.852767714,11.83790372,37,2.142307819,7.551352393,81.38423694,98.2,12.8,1.906,0.053,6.372,1.072,0.323,1.783,0.087,1.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
